"HeroProductID","NeueArtikelnummer","UrspruenglicheArtikelnummer","Bezeichnung","Beschreibung","Preis","Lieferant","Typ","DeaktiviertAm"
"Ge7LQMrXgAA","ALT-GWS.LV23-06.01.15-Ge7L","GWS.LV23-06.01.15","[ALT 55.849 EUR] GWS.LV23-06.01.15","Ansetzen / Verlegen von Feinsteinzeugfliesen, 
im Dünnbettverfahren mit einem, sehr
zementären Flexmörtel klassifiziert nach DIN EN 12004 C2 TE S1 und DIN EN 13501-1 (A2/A2fl-s1) verlegen.

Rand-,Anschluss- und Bewegungsfugen sauber aussparen bzw. auskratzen.

Hersteller/ Fabrikat:
PCI Flexmörtel S
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''


Wandbefliesung
Höhe: 1,20 m im Wannenbereich
und Duschbereich ca. 2,10 m
Steinzeugfliesen weiß/glänzend, kalibriert
Nennmaß:  300/600 mm
Dicke: 8 mm
Fuge: 3 mm
Verband: Wilder Verband

Hersteller: Kerateam
Serie: gws weiß glz. ( ehem. ) Bianco
Fabrikat:BCO90A
Artikel Nr.: 3659681","55,849","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQJsXgAA","ALT-GWS.LV23-06.01.4-Ge7L","GWS.LV23-06.01.4","[ALT 2.6575 EUR] GWS.LV23-06.01.4","Lieferung von einkomponentigen Haftgrund für nicht saugenden, minarlischen, glatten und Sinterschicht freien Untergründen, vollflächig auftragen.
Steich und rollfähig.
Überschüsse aufnehmen.
Materialbedarf: ca 100g/ m²

Dient zum Haftverbund mit Bestandsflächen aus alten Fliesen/ Plattenbelägen oder Beton

angeb. Hersteller/ Fabrikat:
weber.prim 803
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","2,6575","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPUuXgAA","ALT-GWS.LV23-01.01.9-Ge7L","GWS.LV23-01.01.9","[ALT 9.3639 EUR] GWS.LV23-01.01.9","Rückbau Holzständerwerk aus KvH ,d=&lt; 12cm
statisch unwirksam

bestehend aus
beidseitiger/ einseitiger Beplankung Kronstruktions/- Aussteifungselemente, Dämmung
und ggf. mit angelegten Bestandsöffnungen.

zurückbauen sowie anfallenden
Schutt und Material fachgerecht und staubarm entsorgen.
Entsorgung nach AVV Schlüssel.

Transportwege der Reststoffe  bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","9,3639","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRmDXgAA","ALT-GWS.LV23-20.01.10-Ge7L","GWS.LV23-20.01.10","[ALT 390.649 EUR] GWS.LV23-20.01.10","Liefern und montieren aller Schalter, Taster und Steckdosen innerhalb der Wohneinheit
von 30-90 m² ohne Bad/ WC/Gäste WC
Kalkulation: i-M- 60 m²
Entsorgung aller Bestandssteckdosen und Schalter, etc..","390,649","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ_RXgAA","ALT-GWS.LV23-09.03.5-Ge7L","GWS.LV23-09.03.5","[ALT 6.036 EUR] GWS.LV23-09.03.5","Untergrund auf Eignung, Trag- und Haftfähigkeit prüfen.
Wandspachtel, innen teil- od. vollflächig aufbringen, einschl. Schleifarbeiten.
Schichtdicke: max 5 mm
Oberflächenqualität: Q2 ,geglättet
Wandhöhen:  bis 2,60 m ab OKFFB
Das Schleifgut ist abzusaugen und zu entsorgen.

Fabrikat: Brillux
Mineral-Handspachtel ELF 1886.
od. gleichw.
angeb. Fabrikat: ''","6,036","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ0iXgAA","ALT-GWS.LV23-08.04.15-Ge7L","GWS.LV23-08.04.15","[ALT 75.4499 EUR] GWS.LV23-08.04.15","Zulage zu Pos 08.04.11
Lieferung und Montage einer neuen Sicherheitsdrückergarnitur und
Entsorgung der vorhandenen.

Als Türdrücker-Sicherheits-Garnitur, Widerstandsklasse ES1 (Leichtmetall (silber/neusilber,
gold, F2 oder bronze) mit Türknauf außen und Klinke innen (Wechselgarnitur).
Überdeckung des Schließzylinders innen (Innenschild) bis 7 mm und außen (Außenschild) 10 bis 15 mm.

Fabrikat: Abus
od. gleichw.
angeb. Fabrikat:` ''","75,4499","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSQNXgAA","ALT-GWS.LV23-21.02.01.26-Ge7L","GWS.LV23-21.02.01.26","[ALT 252.9339 EUR] GWS.LV23-21.02.01.26","Waschtischanlage liefern und montieren.

Tiefe: 48 cm
Breite:60 cm
Anzahl Hahnloch: 1
Inkl. Waschtischarmatur, Röhrensifon, Schallschutzset, 2 Eckventilen

Produktvorgabe siehe
""Liste zu verbauender Fabrikate""","252,9339","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSRCXgAA","ALT-GWS.LV23-21.02.01.29-Ge7L","GWS.LV23-21.02.01.29","[ALT 123.0489 EUR] GWS.LV23-21.02.01.29","Wannenbatterie liefern und montieren.

Produktvorgabe siehe
""Liste zu verbauender Fabrikate""","123,0489","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRrQXgAA","ALT-GWS.LV23-20.01.28-Ge7L","GWS.LV23-20.01.28","[ALT 45.8528 EUR] GWS.LV23-20.01.28","DE für durchzuführende Arbeiten demontieren und im Anschluss daran remontieren
inkl. Erneuerung der Dichtungen","45,8528","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRzjXgAA","ALT-GWS.LV23-21.01.01.12-Ge7L","GWS.LV23-21.01.01.12","[ALT 277.9659 EUR] GWS.LV23-21.01.01.12","Badheizkörper aus senkrechten und waagerechten Stahlrohrprofilen liefern und fachgerecht nach Herstellervorschrift montieren,
grundiert und einbrennlackiert, weiß
einschließlich Konsolen und Haltern,
Blind- und Entlüftungsstopfen,
Ventilhahnblock und Fühlerelement

Dimension: bis 450 x 1200 mm

angeb. Fabrikat: ''


Produktvorgaben siehe
""Liste zu verbauender Fabrikate/ Produkte""","277,9659","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ5OXgAA","ALT-GWS.LV23-09.01.5-Ge7L","GWS.LV23-09.01.5","[ALT 2.9441 EUR] GWS.LV23-09.01.5","Vorhandene Tapeten,
wie Vorposition 09.01.4
jedoch bis zu 4 Lagen","2,9441","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ5zXgAA","ALT-GWS.LV23-09.01.7-Ge7L","GWS.LV23-09.01.7","[ALT 3.2398 EUR] GWS.LV23-09.01.7","Vorhandene Tapeten,
wie Vorposition 09.01.6
jedoch bis zu 4 Lagen","3,2398","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRqDXgAA","ALT-GWS.LV23-20.01.24-Ge7L","GWS.LV23-20.01.24","[ALT 90.7358 EUR] GWS.LV23-20.01.24","1 Drehstromkreis für Anschluss Elektro-Durchlauferhitzer herstellen.","90,7358","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRqYXgAA","ALT-GWS.LV23-20.01.25-Ge7L","GWS.LV23-20.01.25","[ALT 419.7398 EUR] GWS.LV23-20.01.25","Elektro-Durchlauferhitzer liefern und montieren

Fabrikat
Stiebel Eltron DHB ST thermotronic
inkl. Verlegung der Zuleitung","419,7398","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPVQXgAA","ALT-GWS.LV23-01.01.11-Ge7L","GWS.LV23-01.01.11","[ALT 8.9866 EUR] GWS.LV23-01.01.11","Decken- oder Wandbekleidung aus Styroporplatten, Holzpaneelen, Holzwerkstoffen; Gipskarton o. ä. einschl. Unterkonstruktion demontieren, Schutt beseitigen und entsorgen.
Entsorgung nach AVV Schlüssel.

Untergrund: Massiv - oder Leichtbauwand/ decke

Transportwege alter Bodenbeläge bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","8,9866","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPXeXgAA","ALT-GWS.LV23-01.01.20-Ge7L","GWS.LV23-01.01.20","[ALT 19.1319 EUR] GWS.LV23-01.01.20","Abbruch Estrich, Ausführung im Verbund, schwimmend od. auf Trennlage einschl., Folie, Dämmungen, Abdichtungen, Randdämmstreifen einschl.
Entsorgung nach AVV .Schlüssel

Untergrund: Stb-Decke, bzw Bodenplatte
Gesmataufbaustärke über 7 bis 14 cm

Transportwege der Reststoffe bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","19,1319","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScKuvIsAA","ALT-GWS.LV23-21.01.01.2-GGSc","GWS.LV23-21.01.01.2","[ALT 16.6667 EUR] GWS.LV23-21.01.01.2","Baulänge Heizkörper ab 2 m","16,6667",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSNtXgAA","ALT-GWS.LV23-21.02.01.15-Ge7L","GWS.LV23-21.02.01.15","[ALT 31.4458 EUR] GWS.LV23-21.02.01.15","Duschtasse Duschplan
Abmessungen:
1000 mm x 1200 mm,
Höhe: 65mm","31,4458","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPr6XgAA","ALT-GWS.LV23-02.02.7-Ge7L","GWS.LV23-02.02.7","[ALT 13.0514 EUR] GWS.LV23-02.02.7","Gips-Leichtsputz mit erhöhter Oberflächenhärte 
auf Mauerwerk , 
10 -15 mm dick auftragen, 
eben und fluchtrecht verzogen, 
nach dem Ansteifen abglätten.

Wandhöhe: bis ca. 2,5 m
Oberfläche: Q2 - geglättet

Produkt: Knauf MP 75 Diamant
od. gleichw.
angeb. Fabrikat:
''","13,0514","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ--XgAA","ALT-GWS.LV23-09.03.3-Ge7L","GWS.LV23-09.03.3","[ALT 2.3929 EUR] GWS.LV23-09.03.3","Haftgrund an Wand,- und Deckenflächen sowie Leibungen und Stützen zur Verbesserung der Tragfähigkeit des Untergrundes.

Fabrikat: Knauf Haftgrund
od. gleichw.
angeb. Fabrikat:` ''","2,3929","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRvnXgAA","ALT-GWS.LV23-20.02.4-Ge7L","GWS.LV23-20.02.4","[ALT 101.049 EUR] GWS.LV23-20.02.4","Balkon / Terrasse elektroseitig neu installieren:
1 Kontrollausschalter uP in Wohnung
1 Decken- oder Wandauslass,
1 Einfachsteckdose Feuchtraum aP

Elektroneuinstallation in fix und fertiger sowie 
fach,- DIN und Norm gerechter Leistungserbringung inkl aller notwendiger Nebenleistungen.","101,049","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQRGXgAA","ALT-GWS.LV23-06.01.31-Ge7L","GWS.LV23-06.01.31","[ALT 44.5173 EUR] GWS.LV23-06.01.31","Fensterbanklänge bis: 120 cm","44,5173","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPo6XgAA","ALT-GWS.LV23-02.01.18-Ge7L","GWS.LV23-02.01.18","[ALT 67.679 EUR] GWS.LV23-02.01.18","Kernbohrung im vorh. MW verschiedener Wandstärken einschl. Schuttbeseitigung nach AVV Schlüssel herstellen

KB: d = 110
Wandmaterial: massiver Stein., Mz, KS etc.","67,679","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPonXgAA","ALT-GWS.LV23-02.01.17-Ge7L","GWS.LV23-02.01.17","[ALT 53.7451 EUR] GWS.LV23-02.01.17","Leistungsbestandteile:
- Anfahrt
- BE
- BW und Strom
- Schutzmaßnahmen
- Reinigung

Kernbohrung im vorh. MW verschiedener Wandstärken einschl. Schuttbeseitigung nach AVV Schlüssel herstellen

KB: d = 70
Wandmaterial: massiver Stein., Mz, KS etc.","53,7451","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScKEkIsAA","ALT-GWS.LV23-09.04.3-GGSc","GWS.LV23-09.04.3","[ALT 0.01 EUR] GWS.LV23-09.04.3","Zwischenanstrich  und  Schlussanstrich an Leibungen mit
emissionsarm, lösemittel- und weichmacherfrei, TÜV o. AgBB schadstoffgeprüft, mit langer Offenzeit,
sehr gut deckend, mit hervorragendem Oberflächenbild, hoch wasserdampfdiffusionsfähig,

Nassabriebbeständigkeit: Klasse 2
Glanzgrad: stumpfmatt
Standardfarbton: weiß oder n. Wahl AG
Leibungstiefe: bis 20 cm

Fabrikat: Brillux
Zwischenanstrich mit Superlux ELF 3000.
Schlussanstrich mit Superlux ELF 3000.

od. gleichw.
angeb. Fabrikat: ''","0,01",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPSsXgAA","ALT-GWS.LV23-01.01.2-Ge7L","GWS.LV23-01.01.2","[ALT 98.3544 EUR] GWS.LV23-01.01.2","Alte Sockelleisten, HZ- Leisten sowie Viertelkreisleisten demontieren,
Schutt beseitigen und abtransportieren
sowie Montagelöcher verspachteln 
für Wohnungsgrößen 30- 90m²
ohne Einbezug eines Badezimmers/ Gäste WC
Kalkulation: i-M- 60 m²

Transportwege alter Sockelleisten bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.

Das Material wird Eigentum des Auftragnehmers.
Aufbereitung/ Entsorgung der Reststoffe gemäß dem Kreislaufwirtschaftsgesetz.","98,3544","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRQMXgAA","ALT-GWS.LV23-09.06.4-Ge7L","GWS.LV23-09.06.4","[ALT 75.2825 EUR] GWS.LV23-09.06.4","Renovierungsanstrich Holzfenster u. Flügel und Rahmenelement,2flg, im Bestand,  beidseitige Ausführung
Untergrund auf Eignung, Trag- und Haftfähigkeit prüfen
Alle erforderlichen  Schleif,- und Untergrundvorbehandlung sowie Abklebearbeiten sind fachgerecht durchzuführen.

Leistungsbestandsteil:
-nicht festanhaftende Anstriche entfernen
-Fehlstellen spachtel
-Untergrund anschleifen
Grund und Deckanstrich

Fenstereinbaumaß:  größer 2,5 m²,","75,2825","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQzhXgAA","ALT-GWS.LV23-08.04.10-Ge7L","GWS.LV23-08.04.10","[ALT 28.2937 EUR] GWS.LV23-08.04.10","Zulage zu Pos 08.04.1
Lieferung und Montage einer neuen Drückergarnitur und Entsorgung der vorhandenen.

Garnitur als Rosettengarnitur
entsprechend den Anforderungen als 
Drücker/ Drücker
Drücker / Knauf
WC Garnitur

Hersteller:
HOPPE Amsterdam 
oder Stockholm
angeb. Fabrikat:` ''","28,2937","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScKMDIsAA","ALT-GWS.LV23-09.07.1-GGSc","GWS.LV23-09.07.1","[ALT 25 EUR] GWS.LV23-09.07.1","Arbeiten, welche nicht in den Positionen erfasst sind und gegen Nachweis zur Ausführung kommen
einschl. aller Nebenkosten, wie.z.B. Auslösung, Fahr- und Wegegeld, Unternehmerzuschlag etc.

Ausführung nur nach Genehmigung der Bauleitung/ des AG
Nachweise sind innerhalb von drei Tagen nach durchgeführter Leistung unaufgefordert dem AG im Original zur Verfügung zu stellen.","25",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPTDXgAA","ALT-GWS.LV23-01.01.3-Ge7L","GWS.LV23-01.01.3","[ALT 222.3078 EUR] GWS.LV23-01.01.3","Alten lose verlegten Laminat, PVC-oder Teppich-Bodenbelag bis auf tragfähigen  Untergrund aufnehmen, Schutt beseitigen und abtransportieren
für Wohnungsgrößen 30- 90m² ohne Einbezug eines Badezimmers/ Gäste WC
Kalkulation: i-M- 60 m²

Untergrund: Estrich/ Holzdielen/ Holzwerkstoff

Transportwege alter Bodenbeläge bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.

Das Material wird Eigentum des Auftragnehmers.
Aufbereitung/ Entsorgung der Reststoffe gemäß dem Kreislaufwirtschaftsgesetz.","222,3078","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScKF_IsAA","ALT-GWS.LV23-09.04.9-GGSc","GWS.LV23-09.04.9","[ALT 12.9167 EUR] GWS.LV23-09.04.9","Vorhandene Fußbodenoberfläche mit Stahlbesen abbürsten, lose Altbeschichtung entfernen und mit grobem Schleifpapier anschleifen. 
Beton oder Zementestrich gründlich reinigen.
Kleinere Oberflächenschäden und Risse mit Zwei-Komponentenspachtel ausbessern und grundieren.
Mit einem rissüberbrückenden (bis 0,2 mm) Anstrich beschichten.
Alle Materialien von einem aufeinander abgestimmten Herstellersystem verwenden

Fabrikat/ Hersteller: Brillux

od. gleichw.
angeb. Fabrikat: ''","12,9167",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRcZXgAA","ALT-GWS.LV23-20.01.1-Ge7L","GWS.LV23-20.01.1","[ALT 90.7358 EUR] GWS.LV23-20.01.1","Vorhandene Elektrozähler in der Wohneinheit ausbauen inkl. Entsorgung
und neuen Zähler im Keller fachgerecht montieren.
Alle Abmelde- und Anmeldevorgänge/ Anträge sind mit dem EVU abzustimmen und in den Einheitspreis einzuklakulieren.","90,7358","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScKr9IsAA","ALT-GWS.LV23-20.01.37-GGSc","GWS.LV23-20.01.37","[ALT 250 EUR] GWS.LV23-20.01.37","E- Check nach VDE in allen Typen der Wohnungsgrößen durchführen inkl. Erstellung und Übersendung des Ergebnisprotokolls und anbringen der Prüfplakette.","250",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPjlXgAA","ALT-GWS.LV23-02.01.1-Ge7L","GWS.LV23-02.01.1","[ALT 44.0577 EUR] GWS.LV23-02.01.1","Mauerwerk nach DIN EN 1996, für späteren Dünnlagen-/ Putzauftrag, Kalksandstein nach DIN EN 771-2 in Verbindung mit DIN 20000-402, inkl. Kimm- und Höhenausgleichschichten,

Plansteine KSL-R(P) versetzt in Dünnbettmörtel
Steinfestigkeitsklasse 12
Rohdichteklasse 1,4
Mauerwerksdicke 11,5 cm
Steinformat 4 DF (LxDxH) 248x115x248

Hersteller: UNIKA Kalksandsteinwerke 
od. gleichw.
angeb. Fabrikat:
''","44,0577","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ_wXgAA","ALT-GWS.LV23-09.03.7-Ge7L","GWS.LV23-09.03.7","[ALT 6.2915 EUR] GWS.LV23-09.03.7","Untergrund auf Eignung, Trag- und Haftfähigkeit prüfen.
Deckenspachtel, innen vollflächig aufbringen, einschl. Schleifarbeiten.
Schichtdicke: max 5 mm
Oberflächenqualität: Q2 ,geglättet
Deckenhöhen:  bis 2,60 m ab OKFFB
Das Schleifgut ist abzusaugen und zu entsorgen.

Fabrikat: Brillux
Mineral-Handspachtel ELF 1886.
od. gleichw.
angeb. Fabrikat: ''","6,2915","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQiyXgAA","ALT-GWS.LV23-08.01.15-Ge7L","GWS.LV23-08.01.15","[ALT 39.9633 EUR] GWS.LV23-08.01.15","Rollladengurt Mini-Aufputzwickler inkl. 6m Band demontieren sofern erf., liefern und erneuern.

Bandbreite: 10, 12 oder 14mm
Gurtlänge: 5m oder 6m 
Größe: 125 x 125 x 23mm
Gehäuse-Farbe: weiß","39,9633","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPW-XgAA","ALT-GWS.LV23-01.01.18-Ge7L","GWS.LV23-01.01.18","[ALT 9.2965 EUR] GWS.LV23-01.01.18","Abbruch Innenwandputz
Entsorgung nach AVV Schlüssel.

Untergrund: Stb/ Mauerwerk
Putzstärke bis ca. 2cm
Anzahl Putzlagen: bis 2 Lagen

Transportwege des Schutts bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","9,2965","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQ5hXgAA","ALT-GWS.LV23-09.01.6-Ge7L","GWS.LV23-09.01.6","[ALT 2.5811 EUR] GWS.LV23-09.01.6","Vorhandene Tapeten, bis zu 2 Lagen
jeglicher Art, auf Deckenflächen
fachgerecht entfernen
einschl. aller Entsorgungskosten.

Deckenhöhen:  bis 2,60 m ab OKFFB","2,5811","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRlxXgAA","ALT-GWS.LV23-20.01.9-Ge7L","GWS.LV23-20.01.9","[ALT 335.2378 EUR] GWS.LV23-20.01.9","Schlitze (z. B. für Elektroleitungen) fachgerecht vorputzen für bauseitige Nachbearbeitung
für Wohneinheiten von 30-90 m² ohne Bad/ WC/Gäste WC
Kalkulation: i-M- 60 m²
inkl aller erforderlichen Materialien zur Ausfführung der Arbeiten
sowie deren späteren Entsorgung.
Entsprechende Schutzmaßnahmen sind nach Erfordernis in den Einheitspreis einzukalkulieren.","335,2378","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPX_XgAA","ALT-GWS.LV23-01.01.22-Ge7L","GWS.LV23-01.01.22","[ALT 41.9017 EUR] GWS.LV23-01.01.22","Ausbau von Innentüren, 2-flg, mit Zarge, Füllung und Bekleidung samt Türbänder und Beschläge
Entsorgung nach AVV Schlüssel.

Material: Holz, Glas, Metall
Wandstärke: bis 38 cm
Größe:B=  1.135m bis 2.26 m / H= 2.01m bis 2.26 m

Transportwege der Reststoffe bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","41,9017","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPxCXgAA","ALT-GWS.LV23-04.01.9-Ge7L","GWS.LV23-04.01.9","[ALT 37.2408 EUR] GWS.LV23-04.01.9","Anlegen von Türöffnungen für 1 flg Türen in Trockenbauwänden.

Öffnungsbreite: &lt;  885mm
Türöffnung,mit Sturzprofil, 
Produkt Knauf od. gleichw.,
seitlich raumhoch verstärken,
mit Metallständerprofilen UA  50/75/100,
einschl. Boden- und Deckenanschluss mit Türpfostensteckwinkel, befestigen mit Winkeln,
Dübeln und Schrauben.

Öffnungsbreite: bis  885mm","37,2408","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPymXgAA","ALT-GWS.LV23-04.01.14-Ge7L","GWS.LV23-04.01.14","[ALT 6.6356 EUR] GWS.LV23-04.01.14","Abschluss von Putz-/ Spachtelflächen einschl. eingespachteltem Kantenschutzprofil der Wandbeplankung u. der Betsandswandfläche sowie dauerelstischer Acrylversiegelung einschl. oberflächenbündiger Anspachtelung beider Abschlussschienen.

Leistungsumfang:
Abschlussprofil an GK Konstruktion
Abschlussprofil an Bestand
Putzbündige/ Flächenbündige Verspachtelung beidseitig
Dauerelastische Versiegelung der Fuge","6,6356","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPzRXgAA","ALT-GWS.LV23-04.01.16-Ge7L","GWS.LV23-04.01.16","[ALT 3.3991 EUR] GWS.LV23-04.01.16","Außenecke ausbilden
mit durchlaufenden
Knauf-Eckschutzschiene 31/31/0,4 verzinkt,

oder gleichwertig
angeb. Hersteller/ Fabrikat:

''


wandhoch einbauen
und nach Werksvorschrift verspachteln
Wandhöhe bis 3m","3,3991","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSM0XgAA","ALT-GWS.LV23-21.02.01.11-Ge7L","GWS.LV23-21.02.01.11","[ALT 65.6261 EUR] GWS.LV23-21.02.01.11","Zulage für den Einbau einer Duschtasse Superplan

Abmessungen:  800 mm x 1000 mm,
Höhe: 25mm","65,6261","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQYpXgAA","ALT-GWS.LV23-07.01.5-Ge7L","GWS.LV23-07.01.5","[ALT 7.6071 EUR] GWS.LV23-07.01.5","Fugen sowie Bodenflächen bei bauseits vorhandenen Spanplatten mit faserbewehrter Spachtelmasse verspachteln und anschleifen.
Einschließlich einbringen eines Randstreifen zur Schallbrückenvermeidung

Fabrikat:Ardex FA 20
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","7,6071","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPtbXgAA","ALT-GWS.LV23-02.02.12-Ge7L","GWS.LV23-02.02.12","[ALT 17.6261 EUR] GWS.LV23-02.02.12","Kalk-Zement-als Unter- und Oberputz , wasserabweisend, auf Mauerwerk 
10 -15mm dick auftragen,
eben und fluchtrecht verzogen, 
nach dem Ansteifen nachgeschabt, abgezogen 
und gefilzt 
Bei Belegung aus keramischen Fliesen , Platten oder Naturwerkstein sind diese definierten Flächen scharf abzuziehen.
Standzeit: pro mm Putzdicke / 1 Tag.

Wandhöhe: bis ca. 2,5 m
Deckenhöhe:bis 2,5 m
Oberfläche: Q2 - gefilzt

Produkt: Knauf UP 210(s)
od. gleichw.
angeb. Fabrikat:
''","17,6261","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPrCXgAA","ALT-GWS.LV23-02.02.4-Ge7L","GWS.LV23-02.02.4","[ALT 13.9932 EUR] GWS.LV23-02.02.4","An- und Beiputzarbeiten im Bestand an Fenster, Türen, Öffnungen, Leitungsschlitzen oder Kleinstflächen, etc. mit Unterputz, MG P IVnach DIN 18550 eben und flächig aufputzen.

Mittlere Putzdicke:10- 15 mm

Produkt: Knauf Rotband Pro
od. gleichw.
angeb. Fabrikat:
''","13,9932","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSO3XgAA","ALT-GWS.LV23-21.02.01.21-Ge7L","GWS.LV23-21.02.01.21","[ALT 196.8782 EUR] GWS.LV23-21.02.01.21","Wasseranschluss ,Kalt- und ggf. Warmwasser,
fachgerecht umpositionieren
inkl. Demontage und Entsorgung des vorhandenen Wassergerätes, WAS-Kombieckventil
und WAS-Eckventil und Beiputzarbeiten)","196,8782","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
